INDEX,NAME,SHIRTNAME,JAPANESE PLAYER NAME,SPACING,COMMENTARY,AGE,NATIONALITY,FOOT,WEIGHT,HEIGHT,FORM,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,INJURY TOLERANCE,GROWTH TYPE,MARKET PRICE,GK 0,SW 1,CB 2,LB 3,RB 4,DMF 5,CMF 6,LMF 7,RMF 8,AMF 9,LWF 10,RWF 11,SS 12,CF 13,POSITION,ATTACK,DEFENCE,HEADER ACCURACY,DRIBBLE ACCURACY,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,PLACE KICKING,SWERVE,BALL CONTROLL,GOAL KEEPING SKILLS,RESPONSE,EXPLOSIVE POWER,DRIBBLE SPEED,TOP SPEED,BODY BALANCE,STAMINA,KICKING POWER,JUMP,TENACITY,TEAMWORK,S01 1-TOUCH PLAY,S02 OUTSIDE CURVE,S03 LONG THROW,S04 SUPER-SUB,S05 SPEED MERCHANT,S06 LONG RANGE DRIVE,S07 SHOULDER FEINT SKILLS,S08 TURNING SKILLS,S09 ROULETTE SKILLS,S10 FLIP FLAP SKILLS,S11 FLICKING SKILLS,S12 SCISSORS SKILLS,S13 STEP ON SKILLS,S14 DEFT TOUCH SKILLS,S15 KNUCKLE SHOT,S16 JUMPING VOLLEY,S17 SCISSOR KICK,S18 HEEL FLICK,S19 WEIGHTED PASS,S20 DOUBLE TOUCH,S21 RUN AROUND,S22 SOMBRERO,S23 180 DRAG,S24 LUNGING TACKLE,S25 DIVING HEADER,S26 GK LONG THROW,P01 CLASSIC NO.10,P02 ANCHOR MAN,P03 TRICKSTER,P04 DARTING RUN,P05 MAZING RUN,P06 PINPOINT PASS,P07 EARLY CROSS,P08 BOX TO BOX,P09 INCISIVE RUN,P10 LONG RANGER,P11 ENFORCER,P12 GOAL POACHER,P13 DUMMY RUNNER,P14 FREE ROAMING,P15 TALISMAN,P16 FOX IN THE BOX,P17 OFFENSIVE SIDEBACK,P18 TRACK BACK,ATTACK AWARENESS,DEFENCE AWARENESS,SKIN COLOR,SKIN TEXTURE,FACE MODE,LINKED FACE,FACE SLOT,LINKED HAIR,HAIR SLOT,BOOTS,UNTUCKED SHIRT,TIGHT KIT,GLOVES,DRIBBLE STYLE,FREE KICK STYLE,PENALTY KICK STYLE,DROP KICK STYLE,GOAL CELEBRATION STYLE #1,GOAL CELEBRATION STYLE #2,CLUB TEAM,NUMBER,NATIONAL TEAM
9571,A. RODRÍGUEZ,RODRIGUEZ,アルベルト ロドリゲス,2,65,28,Peru,R,78,182,7,5,5,B,53,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,CB,56,80,74,74,74,68,72,69,68,75,62,72,50,78,74,72,77,81,77,75,81,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4208,4,0,0,0,1,1,1,1,0,0,SPORTING,2,PERU
9580,JOSEPH,JOSEPH,ジョセフ,2,0,32,South Africa,R,79,184,5,7,7,A,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,75,55,63,65,66,72,74,45,45,45,68,77,82,82,57,75,80,60,80,81,68,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4324,21,1,0,0,1,1,1,4,0,0,,1,SOUTH AFRICA
9584,M. FELGUEIRAS,M. FELGUEIRAS,マリオ フェウゲイラス,2,0,25,Portugal,R,88,187,4,3,3,A,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,78,55,55,56,55,56,58,45,45,45,53,80,82,72,52,70,85,62,80,78,67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4372,20,0,0,0,1,1,1,3,0,0,CFR CLUJ,1,
9585,DELLAFIORE,DELLAFIORE,デッラフィオーレ,2,0,27,Italy,R,80,186,5,6,6,A,62,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,CB,59,75,74,73,72,75,73,72,57,57,66,72,50,77,76,70,76,77,79,74,78,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4498,0,1,0,0,1,1,1,1,0,0,A.C. SIENA,4,
9589,JOVANOVIĆ,JOVANOVIC,ヨヴァノヴィッチ,2,1317,31,Serbia,L,73,183,4,7,4,B,3,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,SS,77,52,78,86,81,78,82,80,82,77,84,87,50,74,81,87,85,75,80,82,75,72,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Special,1,742,1,4817,0,1,0,0,3,10,1,1,0,0,RSC ANDERLECHT,11,
9596,PSAUME,PSAUME,プソーメ,2,0,27,France,R,67,170,3,5,5,A,97,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,RWF,75,38,78,82,78,75,76,72,72,76,78,77,50,78,83,79,75,68,76,80,80,61,70,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,Default,0,131,0,4316,19,1,0,0,1,1,1,1,0,0,ESTAC TROYES,12,
9597,J. PEREIRA,J. PEREIRA,ホナタン ペレイラ,2,0,25,Spain,R,61,166,4,7,7,A,63,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,SS,75,32,68,78,74,69,70,69,75,55,58,77,50,77,85,79,80,69,78,73,73,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,Default,0,131,0,4420,21,0,0,0,1,1,1,1,0,0,REAL BETIS,9,
9602,DJOUROU,DJOUROU,ジュルー,2,724,25,Switzerland,R,83,191,5,5,5,B,63,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,CB,60,78,70,73,73,73,73,73,59,68,69,76,50,77,72,72,77,82,78,75,80,65,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,Special,1,1526,1,5601,9,1,0,1,1,1,1,1,0,0,ARSENAL FC,20,SWITZERLAND
9611,VARGAS,VARGAS,バルガス,2,2608,28,Peru,L,85,185,6,4,4,A,42,5,0,0,0,1,0,0,1,1,0,0,1,0,1,0,LMF,78,60,71,84,75,83,86,92,73,83,80,82,50,73,79,86,83,88,86,92,79,85,63,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,2,1,Default,0,131,0,4447,14,1,0,1,2,2,1,1,0,0,ACF FIORENTINA,6,PERU
9612,VALDIVIA,VALDIVIA,バルディビア,2,2579,28,Chile,R,71,173,4,5,5,A,74,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,AMF,78,40,70,86,90,79,80,73,75,78,75,88,50,70,81,76,73,67,77,72,79,72,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,Default,0,131,0,4446,21,1,0,0,1,1,1,1,0,0,PALMEIRAS,10,CHILE
9626,BRABER,BRABER,ブラベル,2,0,29,Netherlands,R,76,193,3,7,7,A,55,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,AMF,68,50,75,75,74,68,74,72,72,60,65,77,50,72,75,73,76,75,73,77,74,67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4338,23,0,0,0,1,1,1,1,0,0,RKC WAALWIJK,10,
9629,JUHÁSZ,JUHASZ,ユハース,2,1335,29,Hungary,R,80,193,5,4,4,B,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,CB,52,77,78,70,70,65,70,73,60,59,58,68,50,75,70,68,75,85,81,80,78,75,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4322,20,0,0,0,1,1,1,1,0,0,RSC ANDERLECHT,23,HUNGARY
9635,HAJNAL,HAJNAL,ハイナル,2,1078,31,Hungary,R,68,168,5,7,6,C,63,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,AMF,74,66,67,80,83,73,78,75,66,75,75,80,50,72,84,78,82,70,85,79,72,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,Default,0,131,0,4380,28,0,0,0,1,2,1,1,0,0,VFB STUTTGART,30,HUNGARY
9642,GARGOROV,GARGOROV,ガルゴロフ,2,0,31,Bulgaria,L,61,167,4,4,4,A,201,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,LMF,71,48,65,81,72,70,80,78,77,83,80,78,50,68,82,75,74,66,80,77,73,68,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4270,18,0,0,0,1,1,1,1,0,0,,23,BULGARIA
9647,DAMIA,DAMIA,ダミア,2,0,30,Spain,R,79,188,5,4,4,B,3,2,0,0,0,1,1,0,0,1,1,0,1,1,0,0,RB,68,65,74,75,70,72,73,72,66,57,58,75,50,69,74,76,80,82,82,79,76,71,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,Default,0,131,0,4308,0,0,0,0,2,1,1,1,0,0,CA OSASUNA,24,
10326,POUGA,POUGA,ポウガ,2,0,26,Cameroon,R,94,193,4,5,5,A,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,68,36,74,76,66,65,66,69,68,64,65,69,50,68,66,81,83,80,77,81,84,64,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,Default,0,131,0,4212,24,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,10,
11003,MASUDA,MASUDA,増田 誓志,2,0,27,Japan,R,75,179,5,5,5,A,68,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,CMF,70,66,73,76,77,73,76,72,70,70,72,77,50,77,74,75,81,76,84,73,72,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,Special,1,1834,1,5909,7,0,0,0,1,1,1,1,0,0,,33,JAPAN
11007,HOSOGAI,HOSOGAI,細貝 萌,2,0,26,Japan,R,68,177,6,5,5,A,58,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,DMF,61,72,73,73,73,72,72,72,64,66,66,75,50,80,76,71,75,79,84,70,78,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Special,1,1707,1,5782,5,1,0,0,1,1,1,1,0,0,BAYER 04 LEVERKUSEN,14,JAPAN
11012,ZE ROBERTO,ZE ROBERTO,ゼ ホベルト,2,2750,31,Brazil,R,72,170,5,5,5,A,42,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,AMF,75,43,70,80,77,73,76,72,74,73,73,81,50,72,80,78,81,73,76,74,83,63,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4212,26,0,0,0,1,1,1,1,0,0,EC BAHIA,30,
11023,LEE,LEE,李 忠成,2,0,26,Japan,L,73,182,5,4,5,A,193,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,CF,74,44,76,77,73,68,73,70,77,70,66,75,50,80,79,77,79,77,78,78,76,74,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Special,1,1708,1,5783,8,0,0,1,1,1,1,1,93,0,SOUTHAMPTON FC + JAPAN,19,
11038,ARAUJO,ARAUJO,アラウージョ,2,165,35,Brazil,L,62,172,4,4,4,B,62,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,CF,81,37,64,88,77,64,72,67,81,71,78,82,50,77,75,80,77,69,73,82,68,69,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4527,22,0,0,0,1,1,1,1,0,0,NÁUTICO,11,
11042,YAMAMOTO,YAMAMOTO,山本 海人,2,0,27,Japan,R,81,188,6,4,4,B,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,74,55,58,59,61,63,65,45,45,45,56,76,82,65,57,65,78,60,74,77,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,Special,1,1603,1,5678,18,0,0,0,1,1,1,1,0,0,,26,JAPAN
11047,ROBERT CULLEN,CULLEN,カレン ロバート,2,0,27,Japan,R,75,180,4,5,6,A,63,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,SS,72,46,68,77,74,70,73,70,71,68,63,76,50,74,78,80,77,75,82,76,73,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Special,1,1821,1,5896,23,1,0,0,1,1,1,1,0,0,VVV-VENLO,10,
11055,HONDA,HONDA,本田 圭佑,2,1136,26,Japan,L,76,182,5,4,3,A,56,4,0,0,0,0,0,0,1,1,1,1,0,0,1,1,AMF,77,61,75,82,81,80,82,82,75,83,80,80,50,76,73,75,74,83,82,85,77,80,74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,1,Special,1,782,1,4857,15,1,0,1,3,1,1,1,0,0,PFC CSKA MOSKVA,7,JAPAN
11079,MAGNO ALVES,MAGNO ALVES,マグノ アウベス,2,0,36,Brazil,R,70,176,5,6,6,B,57,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,SS,80,40,82,81,77,75,75,72,79,76,78,82,50,84,79,83,86,76,81,82,77,75,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4533,19,0,0,0,1,1,1,1,0,0,SPORT RECIFE,29,
11114,TANIGUCHI,TANIGUCHI,谷口 博之,2,0,27,Japan,R,73,182,5,5,4,A,193,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,CMF,70,65,80,72,73,74,72,71,72,66,65,73,50,78,72,73,67,78,85,77,79,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,1,Special,1,1451,1,5526,20,0,0,0,1,1,1,1,0,0,JAPAN,36,
12249,MARCEL,MARCEL,マルセウ,2,0,30,Brazil,R,85,187,4,5,5,A,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,76,31,78,75,66,71,65,67,75,55,51,76,50,74,70,72,78,83,76,82,73,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4215,23,0,0,0,1,1,1,1,0,0,CORITIBA,23,
12276,WILLIAM,WILLIAM,ウィリアン,2,0,29,Brazil,R,72,181,4,5,5,A,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,69,32,72,74,68,67,66,70,70,53,54,67,50,77,76,71,72,82,70,71,80,64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Default,0,131,0,4364,19,0,0,0,1,1,1,1,0,0,ATLÉTICO GOIANIENSE,32,
12332,CAIO,CAIO,カイオ,2,0,31,Brazil,R,61,169,4,5,5,A,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AMF,71,41,64,81,75,67,72,68,70,66,66,78,50,71,84,81,73,65,76,69,74,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Default,0,131,0,4441,23,0,0,0,1,1,1,1,0,0,PONTE PRETA,8,
12379,PARK CHU YOUNG,CHUYOUNG,パク ジュヨン,2,2027,27,South Korea,R,72,183,5,5,5,B,63,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,CF,81,40,85,77,78,74,74,75,79,82,81,80,50,85,80,80,80,81,80,78,85,76,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,Special,1,804,1,4879,17,1,0,0,1,1,1,1,0,0,CELTA DE VIGO,18,
15029,MORIMOTO,MORIMOTO,森本 貴幸,2,0,24,Japan,R,75,180,4,6,5,B,242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,75,34,75,73,66,65,65,66,73,62,65,75,50,77,76,73,79,77,73,73,76,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,1,Special,1,1317,1,5392,1,0,0,0,2,1,1,1,115,0,CALCIO CATANIA,11,JAPAN
15038,HULK,HULK,フッキ,2,1149,26,Brazil,L,85,180,6,4,2,A,76,5,0,0,0,0,0,0,0,0,1,0,1,1,1,1,CF,86,34,75,85,73,67,80,79,82,88,75,82,50,74,85,92,90,89,80,90,85,75,65,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,4,1,Special,1,1392,1,5467,17,1,0,0,1,8,1,1,27,23,FC ZENIT ST. PETERSBURG,12,BRAZIL
15050,OKAZAKI,OKAZAKI,岡崎 慎司,2,1958,26,Japan,R,75,174,5,5,6,A,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,CF,76,49,85,77,69,63,68,66,75,63,63,72,50,86,81,77,73,79,88,75,77,78,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2,1,Special,1,1447,1,5522,25,0,0,1,1,1,1,1,115,10,VFB STUTTGART,31,JAPAN
15078,FABINHO,FABINHO,ファビーニョ,2,0,32,Brazil,R,75,186,5,5,5,A,42,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,DMF,63,69,72,72,77,75,73,79,65,70,74,76,50,75,74,77,76,81,84,80,73,70,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4394,26,0,0,0,1,1,1,1,0,0,EC BAHIA,2,
15091,MORIWAKI,MORIWAKI,森脇 良太,2,0,26,Japan,R,76,177,5,6,6,B,55,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,RB,63,67,70,73,65,69,70,75,66,62,66,72,50,75,77,75,77,72,86,76,75,74,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,Special,1,1709,1,5784,21,1,0,1,1,1,1,1,0,0,JAPAN,30,
15097,NISHIKAWA,NISHIKAWA,西川 周作,2,0,26,Japan,L,81,183,5,5,4,B,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,76,55,64,67,65,73,72,60,70,70,65,76,84,75,60,74,75,65,80,80,71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Special,1,777,1,4852,23,0,0,0,1,1,1,4,0,0,,12,JAPAN
15173,HAVENAAR,HAVENAAR,ハーフナー マイク,2,0,25,Japan,L,86,194,5,4,5,A,47,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CF,74,35,76,75,73,69,67,70,73,63,62,76,50,74,69,74,79,82,76,75,84,72,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Special,1,1831,1,5906,28,1,0,0,1,1,1,1,0,0,VITESSE + JAPAN,14,
15183,FUJIMOTO,FUJIMOTO,藤本 淳吾,2,0,28,Japan,L,69,173,4,5,4,B,42,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,AMF,74,49,65,78,78,76,80,79,71,81,83,78,50,72,78,78,75,72,77,80,72,66,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Special,1,1775,1,5850,19,1,0,0,1,4,1,1,0,0,,39,JAPAN
15191,INOHA,INOHA,伊野波 雅彦,2,0,27,Japan,R,73,179,5,6,5,B,3,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,CB,58,74,74,71,71,73,73,75,60,62,65,72,50,79,77,70,84,79,84,72,76,71,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Special,1,1142,1,5217,7,1,0,0,1,1,1,1,0,0,,2,JAPAN
15217,GONDA,GONDA,権田 修一,2,0,23,Japan,R,83,187,5,4,4,B,54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,75,55,61,64,63,65,74,45,45,45,63,78,85,73,58,71,75,60,82,75,75,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,Special,1,318,1,4393,28,0,0,0,1,1,1,4,0,0,JAPAN,23,
15223,TULIO,TULIO,トゥーリオ,2,0,36,Brazil,R,72,175,5,5,5,A,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,DMF,68,65,66,77,79,76,76,75,69,73,70,80,50,75,80,76,76,70,84,77,75,72,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4272,22,0,0,0,1,1,1,1,0,0,FIGUEIRENSE,8,
15267,UCHIDA,UCHIDA,内田 篤人,2,2562,24,Japan,R,62,176,5,4,4,A,202,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RB,68,68,68,76,73,71,75,72,65,64,69,76,50,75,81,77,82,72,83,74,73,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,Special,1,1193,1,5268,23,1,0,1,1,1,1,1,0,0,FC SCHALKE 04,22,JAPAN
15310,YASUDA,YASUDA,安田 理大,2,2730,24,Japan,R,65,173,5,5,5,A,63,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,LB,68,62,67,76,71,70,73,76,65,68,69,74,50,70,82,81,80,72,82,75,73,68,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Special,1,1190,1,5265,6,1,0,0,1,1,1,1,33,0,VITESSE + JAPAN,16,
15312,MAKINO,MAKINO,槙野 智章,2,0,25,Japan,R,75,180,4,5,5,A,72,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,CB,68,67,78,76,70,66,67,69,66,75,65,74,50,74,74,73,77,75,85,80,82,75,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,Special,1,1506,1,5581,28,1,0,0,1,8,1,1,42,93,,20,JAPAN
15314,KASHIWAGI,KASHIWAGI,柏木 陽介,2,0,24,Japan,L,68,175,6,4,4,A,114,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,AMF,70,55,61,79,80,74,76,72,69,74,79,81,50,74,84,77,71,70,85,74,70,68,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,Special,1,314,1,4389,23,1,0,1,1,1,1,1,0,0,JAPAN,32,
15320,KAGAWA,KAGAWA,香川 真司,2,1352,23,Japan,R,63,172,5,7,7,A,202,4,0,0,0,0,0,0,1,1,1,1,0,0,1,0,AMF,83,58,71,85,82,72,78,74,84,73,76,86,50,77,86,82,77,71,85,70,74,70,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,1,Special,1,1247,1,5322,3,1,0,0,1,1,1,1,106,65,MANCHESTER UNITED,26,JAPAN
